Contrast,Correlation,Dissimilarity,Homogeneity,Energy,R,G,B,Label
575.1362747392146,15.607815991750542,0.09456600933890509,0.014512951131692467,0.9421712736792219,143.672236328125,105.53896484375,71.85349609375,Ripened
514.2636859266573,14.585901442729195,0.10610742187385251,0.01873140409437176,0.9452508640667725,140.057197265625,85.228251953125,57.745556640625,Ripened
452.77125981360496,13.105015418224227,0.1183450828709313,0.017418571991631937,0.9530293143722952,143.60201171875,90.97271484375,57.830078125,Ripened
421.3096907735898,12.34081268454004,0.122967824333721,0.015091495462980302,0.9524045027182172,148.463525390625,89.8199609375,56.424775390625,Ripened
680.1379477704467,17.516414393492862,0.08847549217035859,0.015194015836876297,0.9101758672135346,136.9087109375,70.93109375,46.183984375,Ripened
236.79578902378572,8.676472516633687,0.23899206117436203,0.08778455604780093,0.974642039244448,132.65857421875,73.630390625,47.9462109375,Ripened
355.0504699158665,11.629818588678743,0.13927518920071671,0.022281279416610192,0.9496775543152814,136.745283203125,59.9140234375,36.57923828125,Ripened
204.6168051573708,8.088931115008188,0.1968310653873703,0.021171927306065267,0.9760002826723828,164.433330078125,101.524990234375,61.443154296875,Ripened
327.86819373516704,10.356607113263593,0.15423843297241177,0.02856320726284808,0.969884601100754,148.536591796875,116.920244140625,79.445458984375,Ripened
493.74660189547126,14.363627588954637,0.10474553613592784,0.015142106617410946,0.9376113792080635,142.613818359375,74.84150390625,47.04833984375,Ripened
543.6882916210712,15.435735059462203,0.11272942457716405,0.028939215230116427,0.922072913514901,122.038349609375,56.6894140625,39.685,Ripened
444.3470522085266,13.137740759935035,0.11951448198080912,0.023217739205274913,0.9571150504029737,141.477802734375,98.96232421875,65.110439453125,Ripened
520.3609259056077,15.272658657314468,0.0995765802448894,0.018050500619928144,0.9208520888915254,131.662529296875,58.78763671875,40.0382421875,Ripened
206.68416231291454,8.104328813548536,0.19732281839263985,0.02136562792915357,0.9757996189962944,164.72892578125,101.528916015625,61.1100390625,Ripened
394.00645592505947,12.415422695074644,0.11920341501412407,0.019236942606268227,0.9580940900715248,150.227939453125,102.156142578125,69.063896484375,Ripened
780.3317488690647,19.284802490043223,0.07298941924820354,0.012891282487095581,0.9130643164842157,151.0058984375,117.015537109375,92.64224609375,Ripened
205.47703071454418,8.097697278464354,0.19657568931659355,0.021212230690348364,0.9759144590953889,164.45171875,101.554287109375,61.382587890625,Ripened
686.1608852135724,17.315387126488787,0.08210331633564279,0.01267145325368664,0.9310942605057105,154.916533203125,136.0233984375,95.284716796875,Ripened
536.1850989009679,14.712448978598232,0.1020597223497564,0.01982945895676307,0.9444906318967611,147.109541015625,98.09921875,65.13240234375,Ripened
